tempo,chroma_mean,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,filename,label,cluster
129.19921875,0.58269715,3354.097858573092,-104.275215,27.926304,10.5392475,23.588717,7.238991,23.13834,9.234111,13.085899,6.3200274,9.242916,2.219452,6.3647614,2.5648377,02 KEEP ON MOVING DISCO REMIX.m4a,Favorites,1
123.046875,0.461288,2519.416374679911,-233.58089,42.756577,38.20596,29.836693,28.141037,26.439112,17.321938,21.831575,12.21157,16.06671,6.63764,4.561689,5.927915,24 Gospel (Super Flu's Antichrist Remix).mp3,Favorites,0
123.046875,0.58387715,3384.9861107386228,-173.23254,45.491177,30.978104,18.679056,11.028872,19.46941,2.774796,6.9017096,3.2068925,5.0514946,-0.28122497,7.978721,0.44091052,CAndy Dealers come alive jay west .mp3,Favorites,1
123.046875,0.5468895,2699.815269786688,-154.94495,60.287636,25.986597,20.713459,11.4522,15.566142,4.199818,7.4860916,1.2554306,3.5200098,1.8029258,1.6074266,-2.7726734,"Colette, Gettoblaster - Butterflies (Rubb Sound System Remix).mp3",Favorites,3
123.046875,0.54970384,3418.769466043581,-113.13748,25.83266,17.191767,16.65505,4.091282,17.749966,0.40346676,7.075803,5.4800973,10.290894,1.5888537,2.8812158,-1.7875551,Voicemail (Original Mix) .mp3,Favorites,1
123.046875,0.41836146,3472.893555113216,-145.13832,47.52746,15.074441,15.949108,-3.6989617,2.6158917,-3.354917,2.0198452,-6.9992957,-1.9502324,-5.020766,0.7466135,-0.38368815,Greg Stainer - Back Home (Mix 1).mp3,Favorites,1
129.19921875,0.4700211,3081.7808129740524,-74.71185,56.13418,-28.399734,20.680199,0.92985,3.9220946,-12.622015,2.6822097,-9.294023,-0.4407239,-11.045,-2.8857727,-4.11748,Mighty Dub Katz - Just Another Groove.mp3,Favorites,1
123.046875,0.4726358,2807.679587142381,-185.04909,70.156845,42.65363,35.994884,19.795616,16.516151,-0.050343234,6.223634,-0.21733938,3.7093139,-6.8387237,-4.6694818,-9.8016,Juliet Fox - If You Feel.mp3,Favorites,3
129.19921875,0.46646285,3025.7147604258766,-264.4806,56.84126,47.390854,31.4565,9.158297,21.078814,5.1630297,13.839404,0.29527915,4.1020865,-4.4746857,1.2476286,-3.838964,Peter Heller - Big Love (Club Mix)_soundcloud_42144616.mp3,Favorites,3
123.046875,0.5802444,3140.721475000088,-217.99248,39.81136,-4.700008,8.293823,-4.145272,11.460056,-6.90092,4.9155474,-1.6025685,3.4266946,-3.2079053,-1.5218408,-3.2806528,Lawnchair Generals - When i think (aroma).mp3,Favorites,1
123.046875,0.5930799,3798.309092023999,-182.47098,21.413023,7.8074703,15.081801,4.2502637,10.869379,4.623493,6.2855635,-1.9463843,5.8794737,1.7378734,5.459759,1.2266322,Tom Special Interest - More & More (Original Mix).mp3,Favorites,2
123.046875,0.6148631,3387.3147443499643,-89.719406,26.189846,3.1241615,17.460728,-1.0562892,12.427407,-5.707379,0.666331,-5.8769164,3.2998927,-1.900201,3.2005136,-1.7285919,"Abyss Deep Sound Lab, Norty Cotto - It-s Just Begun (Norty Cotto Club Remix).mp3",Favorites,1
123.046875,0.51241726,2464.7161447839985,-127.06787,78.25498,40.82234,35.704235,8.07534,22.285301,11.362493,18.321608,8.967964,9.450487,-0.049204692,3.1932619,0.1913847,Mood II Swing - Do It Your Way (Strictly Chill Edit).mp3,Favorites,0
63.02400915,0.51661885,2248.6979723149834,-219.23602,74.185196,36.78219,34.57876,25.185818,28.40804,6.6721983,10.109926,-7.6978765,1.0039885,-5.9869556,-2.8478694,-6.977628,Chuggy_Lovebottoms_EP_(Lovebirds_Club_Remix)-BH-032-3(320k).mp3,Favorites,0
123.046875,0.5301302,2256.5433161092787,-310.06085,49.817814,27.04107,37.888226,13.8646555,16.805294,10.026302,8.492058,10.042543,6.893439,0.5477519,4.0794687,2.081348,01 I Wish I Could Be Beautiful (Style of Eye Remix).m4a,Favorites,0
123.046875,0.51757455,4481.183243442992,-80.29508,16.785154,26.378075,7.873737,8.91964,13.209669,0.04437303,-1.7674371,-4.515198,-0.21980605,-8.10642,-0.17184843,-8.522037,Format_B - Chunky (DJ S.K.T Remix) (DJ S.K.T Remix) [ClapCrate.com].mp3,Favorites,2
123.046875,0.4433191,2518.384454428221,-185.59262,88.67242,37.341114,15.373104,10.896208,18.43136,8.073632,2.2059963,-10.266155,-3.0832667,-2.6875536,2.1586437,-3.4650156,31 Andhim - Like A Wirsing %28Original Mix%29 - Music-For-Dj.Com.mp3,Favorites,0
123.046875,0.5716777,2993.8703368021083,-246.5594,42.91424,25.56493,23.682575,14.354815,16.850384,14.527142,16.851326,12.373125,8.991491,5.8363075,9.427089,5.3152003,06 maybe stainer_.mp3,Favorites,3
123.046875,0.45231622,2317.9907277223347,-236.73293,51.776382,22.859604,30.735865,19.447653,21.10965,5.317024,11.455278,4.7829237,4.8496943,-4.1417418,3.2816513,1.6320587,22 lazy rich.mp3,Favorites,0
123.046875,0.49157545,2249.089751879072,-190.48135,83.85635,28.415907,21.2857,5.188972,14.26492,4.7847223,9.612731,-4.2893367,1.2716086,-2.7934282,-0.09629212,-5.9561305,Jason Burns - Hold On (Original Club Mix).mp3,Favorites,0
123.046875,0.60611784,3462.471419996244,-102.50704,28.929258,8.329168,16.546885,1.6338084,14.356421,-2.123164,8.1134405,-0.4657722,4.5794325,-2.7822452,3.7786343,-2.2164156,"BenKane, Daniel Dash - Lost In My Head (Original Mix).mp3",Favorites,1
123.046875,0.59102416,1532.1455444166627,-314.8625,111.95276,45.181,13.957781,8.345582,12.401039,16.879196,17.696024,15.074595,4.748529,-3.3558822,-0.5815972,-0.33275497,09 CYCLONE REMIX!!!.mp3,Favorites,4
123.046875,0.4886345,3680.775857722367,-87.17576,25.999334,-7.840952,-0.8178779,-19.708315,-4.964538,-9.183501,-5.3979993,-13.793628,-8.569199,-9.815377,0.18667026,-2.3659275,"Thando1988, Anton Karskiy, Lee Wilson - Nobody But You (4AM Dub).mp3",Favorites,2
123.046875,0.5856494,2742.290643242165,-146.54826,68.9037,15.129717,9.58266,1.5842489,12.398594,3.3189857,4.779687,2.2002044,8.027595,5.942488,10.35159,8.1616745,DJ Romain - One Step (Original).mp3,Favorites,3
